السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,تبوك,تبوك,الإسكان,فيلا,سكني,2,21000,64
2026,1,تبوك,تبوك,العين,شقة,سكني,6,17280,172.45
2026,1,تبوك,أملج,الربيع,محل,تجاري,17,0,0
2026,1,تبوك,المعظم,المعظم,محل,تجاري,1,0,0
2026,1,تبوك,أملج,وادي الدغيدج,استديو,سكني,1,6000,75
2026,1,تبوك,أملج,الصفاء,محل,تجاري,9,0,0
2026,1,تبوك,شرماء,شرماء,مكتب,تجاري,1,0,0
2026,1,تبوك,تبوك,النخيل,شقة,سكني,122,17201.02,127.64
2026,1,تبوك,مزارع محجه,مزارع محجه,دور,سكني,1,24000,187.09
2026,1,تبوك,تبوك,الراية,محل,تجاري,14,0,0
2026,1,تبوك,حقل,السبخة,دور,سكني,1,36000,280.98
2026,1,تبوك,تبوك,الصفاء,فيلا,سكني,8,43250,154.93
2026,1,تبوك,تيماء,قريان,محل,تجاري,10,0,0
2026,1,تبوك,تبوك,الإسكان,شقة,سكني,17,24958.92,108.42
2026,1,تبوك,تبوك,القادسية الثانى,فيلا,سكني,4,19133.33,78.38
2026,1,تبوك,الوجه,حي المصيف,شقة,سكني,46,23431.57,178.72
2026,1,تبوك,تبوك,النهضة,دور,سكني,22,19508.73,115.02
2026,1,تبوك,بئر بن هرماس,الربوة,دور,سكني,1,9600,53.33
2026,1,تبوك,تبوك,البساتين,استديو,سكني,4,9100,146.79
2026,1,تبوك,تبوك,الصفوة,شقة,سكني,18,16009.09,164.55
2026,1,تبوك,الوجه,العزيزية,استديو,سكني,4,18666.66,380
2026,1,تبوك,تبوك,القادسية الاول,مكتب,تجاري,1,0,0
2026,1,تبوك,تبوك,الفلاح,محل,تجاري,1,0,0
2026,1,تبوك,تبوك,رايس,محل,تجاري,3,0,0
2026,1,تبوك,ضباء,عيانة 1,شقة,سكني,1,18000,145.46
2026,1,تبوك,محطة الابيض,محطة الابيض,محل,تجاري,1,0,0
2026,1,تبوك,البديعات,البديعات,شقة,سكني,1,24000,154.83
2026,1,تبوك,تبوك,النظيم,استديو,سكني,8,14571.42,310.91
2026,1,تبوك,تيماء,الشرف,دور,سكني,1,6000,40
2026,1,تبوك,تيماء,الحى التجارى,محل,تجاري,2,0,0
2026,1,تبوك,تبوك,القادسية الثانى,استديو,سكني,4,20400,346.19
2026,1,تبوك,ضباء,ضحكان 1,شقة,سكني,7,23400,131.39
2026,1,تبوك,تبوك,سلطانة,فيلا,سكني,8,41566.66,151.74
2026,1,تبوك,تبوك,الصفوة,معرض تجاري,تجاري,4,0,0
2026,1,تبوك,البدع - البدع,الديرة القديمة,شقة,سكني,64,18497.87,106.47
2026,1,تبوك,الوجه,النهضة,دور,سكني,9,84533.33,272.95
2026,1,تبوك,بئر بن هرماس,الربوة,محل,تجاري,12,0,0
2026,1,تبوك,تبوك,المصيف,دور,سكني,14,23454.54,122.51
2026,1,تبوك,العلا - الشهيباء,الشهيباء,شقة,سكني,3,16000,78.7
2026,1,تبوك,تبوك,الريان,دور,سكني,7,33300,129.76
2026,1,تبوك,أملج,أبو شجره,شقة,سكني,79,17522.5,138.33
2026,1,تبوك,أملج,الصيادلة,محل,تجاري,2,0,0
2026,1,تبوك,تيماء,الربوة,محل,تجاري,2,0,0
2026,1,تبوك,الوجه,العزيزية,شقة,سكني,80,20576.31,137.42
2026,1,تبوك,تيماء,الرحمانية,دور,سكني,8,14142.85,67.26
2026,1,تبوك,أملج,البلد,شقة,سكني,31,21912.5,146.2
2026,1,تبوك,ضباء,البلد,محل,تجاري,40,0,0
2026,1,تبوك,ضباء,القادسية,استديو,سكني,1,24000,240
2026,1,تبوك,أملج,الكورنيش,دور,سكني,1,79000,316
2026,1,تبوك,تبوك,الفردوس,محل,تجاري,1,0,0
2026,1,تبوك,تبوك,الدفاع,شقة,سكني,25,19800,162.39
2026,1,تبوك,تبوك,النخيل,فيلا,سكني,1,60000,138.24
