المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,925"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,089"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,192"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,240"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,249"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,829"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,792"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,852"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,979"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,981"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,689,988"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,690,024"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,690,092"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,690,094"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,690,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,690,654"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,690,774"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,670,855"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,672,997"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,674,998"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,676,429"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,678,974"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,679,014"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,678,551"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,678,395"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,679,234"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,683,677"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,683,339"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,683,083"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,687,205"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,687,098"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,687,241"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,691,003"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,691,304"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,691,403"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,691,509"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,691,703"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,691,956"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,692,027"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,692,093"
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/02,"43,696,080"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,692,164"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,692,190"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,692,385"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,693,022"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,693,231"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,693,244"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,693,523"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,693,979"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,692,628"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,694,667"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,694,786"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,694,789"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,694,825"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,694,869"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,694,983"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,695,514"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,712,138"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,692,500"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,695,888"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,696,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,696,092"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,696,270"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,414"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,697,565"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,583"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,696,483"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,696,745"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,697,172"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,697,281"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,290"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,338"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,347"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,662"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,697,948"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,698,042"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,698,235"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/02,"43,698,151"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,698,376"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,698,491"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,698,496"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,698,600"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,698,670"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,699,220"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/02,"43,698,751"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,698,961"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,699,339"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/02,"43,699,407"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/02,"43,699,240"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/02,"43,699,519"
