المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 نجران,نجران,أوراق تجارية,2026/04/29,"18,542,307"
 نجران,نجران,أوراق تجارية,2026/04/29,"18,536,353"
 نجران,نجران,أوراق تجارية,2026/04/29,"18,535,691"
 نجران,نجران,أوراق تجارية,2026/04/29,"18,536,058"
 الجوف,سكاكا,احكام و قرارات,2026/04/29,"18,541,727"
 الرياض,الرياض,احكام و قرارات,2026/04/30,"18,550,287"
 الرياض,الرياض,عقود,2026/04/30,"18,551,965"
 الرياض,الرياض,عقود,2026/04/30,"18,551,902"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/30,"18,551,474"
 الرياض,الرياض,إخلاء,2026/04/30,"18,551,406"
 الرياض,الرياض,محاضر,2026/04/30,"18,545,251"
 الرياض,الرياض,احكام و قرارات,2026/04/30,"18,553,437"
 الرياض,الرياض,احكام و قرارات,2026/04/30,"18,550,614"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/30,"18,550,031"
 مكة المكرمه,جده,عقود,2026/04/30,"18,546,959"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/30,"18,551,403"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/30,"18,551,402"
 الشرقية,الدمام,أوراق تجارية,2026/04/30,"18,550,672"
 الشرقية,الدمام,أوراق تجارية,2026/04/30,"18,551,796"
 الشرقية,الدمام,احكام و قرارات,2026/04/30,"18,551,667"
 الشرقية,الدمام,أوراق تجارية,2026/04/30,"18,551,203"
 الشرقية,الدمام,عقود,2026/04/30,"18,550,093"
 الشرقية,حفر الباطن,عقود,2026/04/30,"18,545,351"
 عسير,ابها,عقود,2026/04/30,"18,551,182"
 عسير,ابها,إخلاء,2026/04/30,"18,551,677"
 عسير,ابها,إخلاء,2026/04/30,"18,551,678"
 عسير,ابها,إخلاء,2026/04/30,"18,551,679"
 عسير,ابها,إخلاء,2026/04/30,"18,551,680"
 عسير,ابها,إخلاء,2026/04/30,"18,551,681"
 نجران,نجران,عقود,2026/04/30,"18,551,238"
 الحدود الشمالية,عرعر,عقود,2026/04/30,"18,549,809"
 الحدود الشمالية,عرعر,عقود,2026/04/30,"18,547,228"
 الرياض,الرياض,عقود,2026/05/02,"18,568,152"
 الشرقية,الدمام,إخلاء,2026/05/02,"18,568,796"
 الشرقية,الدمام,أوراق تجارية,2026/05/02,"18,568,392"
 عسير,ابها,عقود,2026/05/02,"18,568,655"
 الرياض,الرياض,احكام و قرارات,2026/05/03,"18,583,584"
 الرياض,الرياض,أوراق تجارية,2026/05/03,"18,571,260"
 الرياض,الرياض,احكام و قرارات,2026/05/03,"18,569,556"
 الرياض,الرياض,إخلاء,2026/05/03,"18,584,726"
 الرياض,الرياض,إخلاء,2026/05/03,"18,584,725"
 الرياض,الرياض,إخلاء,2026/05/03,"18,584,724"
 الرياض,الرياض,احكام و قرارات,2026/05/03,"18,572,036"
 الرياض,الرياض,أوراق تجارية,2026/05/03,"18,572,589"
 الرياض,الرياض,احكام و قرارات,2026/05/03,"18,580,192"
 الرياض,الرياض,احكام و قرارات,2026/05/03,"18,580,193"
 الرياض,الرياض,احكام و قرارات,2026/05/03,"18,572,037"
 الرياض,الرياض,عقود,2026/05/03,"18,569,171"
 الرياض,الرياض,أوراق تجارية,2026/05/03,"18,585,407"
 الرياض,الرياض,أوراق تجارية,2026/05/03,"18,585,408"
 الرياض,الرياض,أوراق تجارية,2026/05/03,"18,580,129"
 الرياض,الرياض,أوراق تجارية,2026/05/03,"18,585,406"
 مكة المكرمه,مكة المكرمة,عقود,2026/05/03,"18,585,620"
 مكة المكرمه,جده,أوراق تجارية,2026/05/03,"18,572,690"
 مكة المكرمه,جده,احكام و قرارات,2026/05/03,"18,572,444"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/03,"18,581,700"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/03,"18,581,698"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/05/03,"18,581,859"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/03,"18,581,699"
 الشرقية,الدمام,عقود,2026/05/03,"18,583,233"
 الشرقية,الدمام,عقود,2026/05/03,"18,583,234"
 الشرقية,الدمام,عقود,2026/05/03,"18,583,231"
 الشرقية,الدمام,إخلاء,2026/05/03,"18,571,038"
 الشرقية,الدمام,احكام و قرارات,2026/05/03,"18,580,781"
 الشرقية,الدمام,إخلاء,2026/05/03,"18,583,379"
 الشرقية,الدمام,عقود,2026/05/03,"18,571,944"
 الشرقية,الدمام,عقود,2026/05/03,"18,583,232"
 الشرقية,الدمام,أوراق تجارية,2026/05/03,"18,583,632"
 الشرقية,الدمام,إخلاء,2026/05/03,"18,579,601"
 الشرقية,الدمام,إخلاء,2026/05/03,"18,583,304"
 الشرقية,الاحساء,احكام و قرارات,2026/05/03,"18,583,519"
 الشرقية,حفر الباطن,احكام و قرارات,2026/05/03,"18,571,499"
 الشرقية,حفر الباطن,احكام و قرارات,2026/05/03,"18,571,500"
 عسير,ابها,عقود,2026/05/03,"18,569,100"
 عسير,ابها,أوراق تجارية,2026/05/03,"18,570,836"
 تبوك,تبوك,أوراق تجارية,2026/05/03,"18,584,013"
 جازان,جيزان,أوراق تجارية,2026/05/03,"18,580,633"
 جازان,جيزان,أوراق تجارية,2026/05/03,"18,580,609"
 جازان,جيزان,أوراق تجارية,2026/05/03,"18,580,303"
 نجران,نجران,عقود,2026/05/03,"18,570,969"
 الباحة,الباحه,احكام و قرارات,2026/05/03,"18,583,516"
 الباحة,الباحه,أوراق تجارية إلكترونية,2026/05/03,"18,582,634"
 الباحة,الباحه,احكام و قرارات,2026/05/03,"18,571,893"
 الرياض,الرياض,عقود,2026/05/04,"18,587,410"
 الرياض,الرياض,أوراق تجارية,2026/05/04,"18,596,617"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,598,351"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,599,575"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,599,576"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,600,132"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,600,133"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,598,612"
 الرياض,الرياض,إخلاء,2026/05/04,"18,601,617"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,598,349"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,598,350"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,600,726"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,589,666"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,600,331"
 الرياض,الرياض,إخلاء,2026/05/04,"18,601,618"
 الرياض,الرياض,احكام و قرارات,2026/05/04,"18,598,348"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/05/04,"18,597,214"
 مكة المكرمه,مكة المكرمة,إخلاء,2026/05/04,"18,598,173"
 مكة المكرمه,مكة المكرمة,إخلاء,2026/05/04,"18,598,193"
 مكة المكرمه,جده,احكام و قرارات,2026/05/04,"18,589,785"
 مكة المكرمه,جده,احكام و قرارات,2026/05/04,"18,589,784"
 مكة المكرمه,جده,احكام و قرارات,2026/05/04,"18,589,783"
 مكة المكرمه,جده,احكام و قرارات,2026/05/04,"18,589,782"
 مكة المكرمه,جده,احكام و قرارات,2026/05/04,"18,597,990"
 مكة المكرمه,جده,إخلاء,2026/05/04,"18,599,431"
 مكة المكرمه,جده,عقود,2026/05/04,"18,601,334"
 مكة المكرمه,جده,أوراق تجارية,2026/05/04,"18,598,239"
 القصيم,بريده,مزاد,2026/05/04,"18,585,946"
 القصيم,بريده,أوراق تجارية,2026/05/04,"18,587,250"
 الشرقية,الدمام,احكام و قرارات,2026/05/04,"18,595,266"
 الشرقية,الدمام,عقود,2026/05/04,"18,589,697"
 الشرقية,الدمام,احكام و قرارات,2026/05/04,"18,595,267"
 الشرقية,الدمام,عقود,2026/05/04,"18,600,484"
 الشرقية,الدمام,أوراق تجارية,2026/05/04,"18,600,591"
 الشرقية,الدمام,إخلاء,2026/05/04,"18,585,916"
 عسير,ابها,عقود,2026/05/04,"18,596,687"
 عسير,ابها,احكام و قرارات,2026/05/04,"18,600,351"
 حائل,حائل,احكام و قرارات,2026/05/04,"18,599,060"
 حائل,حائل,عقود,2026/05/04,"18,600,053"
 جازان,جيزان,أوراق تجارية,2026/05/04,"18,596,654"
 الجوف,سكاكا,احكام و قرارات,2026/05/04,"18,588,096"
 الرياض,الرياض,عقود,2026/05/05,"18,611,096"
 الرياض,الرياض,عقود,2026/05/05,"18,612,674"
 الرياض,الرياض,أوراق تجارية,2026/05/05,"18,615,287"
 الرياض,الرياض,أوراق تجارية,2026/05/05,"18,615,022"
 القصيم,بريده,أوراق تجارية,2026/05/05,"18,615,526"
 القصيم,بريده,أوراق تجارية,2026/05/05,"18,613,057"
 الشرقية,الدمام,احكام و قرارات,2026/05/05,"18,611,993"
 الشرقية,الدمام,احكام و قرارات,2026/05/05,"18,614,735"
 الشرقية,الدمام,احكام و قرارات,2026/05/05,"18,614,736"
 الشرقية,الدمام,احكام و قرارات,2026/05/05,"18,614,737"
 الشرقية,الدمام,احكام و قرارات,2026/05/05,"18,614,738"
 الشرقية,الدمام,أوراق تجارية,2026/05/05,"18,614,449"
 الشرقية,الدمام,أوراق تجارية,2026/05/05,"18,614,450"
 الشرقية,الدمام,أوراق تجارية,2026/05/05,"18,614,451"
 الشرقية,الدمام,أوراق تجارية,2026/05/05,"18,610,921"
 الشرقية,الدمام,أوراق تجارية,2026/05/05,"18,614,560"
 الشرقية,الدمام,إخلاء,2026/05/05,"18,610,712"
 الشرقية,الدمام,إخلاء,2026/05/05,"18,615,176"
 الشرقية,الدمام,إخلاء,2026/05/05,"18,615,205"
 الشرقية,الدمام,أوراق تجارية,2026/05/05,"18,615,579"
 الشرقية,الدمام,احكام و قرارات,2026/05/05,"18,614,734"
 الشرقية,الدمام,إخلاء,2026/05/05,"18,614,401"
 الشرقية,الاحساء,أوراق تجارية,2026/05/05,"18,614,844"
 الشرقية,حفر الباطن,أوراق تجارية,2026/05/05,"18,611,344"
 عسير,ابها,احكام و قرارات,2026/05/05,"18,604,533"
 عسير,ابها,أوراق تجارية,2026/05/05,"18,604,102"
 عسير,ابها,احكام و قرارات,2026/05/05,"18,605,216"
 حائل,حائل,أوراق تجارية,2026/05/05,"18,605,241"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/05/06,"18,617,427"
 الرياض,الرياض,عقود,2026/05/06,"18,625,707"
 الرياض,الرياض,احكام و قرارات,2026/05/06,"18,625,759"
 الرياض,الرياض,عقود,2026/05/06,"18,626,426"
 الرياض,الرياض,عقود,2026/05/06,"18,625,986"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/05/06,"18,617,357"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/05/06,"18,623,668"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/05/06,"18,617,356"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/05/06,"18,624,860"
 مكة المكرمه,جده,إخلاء,2026/05/06,"18,625,049"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/06,"18,620,349"
 القصيم,بريده,عقود,2026/05/06,"18,622,901"
 القصيم,بريده,أوراق تجارية,2026/05/06,"18,618,763"
 القصيم,بريده,احكام و قرارات,2026/05/06,"18,625,561"
 القصيم,بريده,أوراق تجارية,2026/05/06,"18,625,712"
 القصيم,بريده,عقود,2026/05/06,"18,617,905"
 القصيم,بريده,عقود,2026/05/06,"18,617,906"
 القصيم,بريده,احكام و قرارات,2026/05/06,"18,623,301"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,626,509"
 الشرقية,الدمام,احكام و قرارات,2026/05/06,"18,625,327"
 الشرقية,الدمام,عقود,2026/05/06,"18,625,526"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,623,853"
 الشرقية,الدمام,احكام و قرارات,2026/05/06,"18,625,328"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,626,535"
 الشرقية,الدمام,عقود,2026/05/06,"18,625,058"
 الشرقية,الدمام,عقود,2026/05/06,"18,624,942"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,623,731"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,623,588"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,625,137"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,626,530"
 الشرقية,الدمام,إخلاء,2026/05/06,"18,626,519"
 عسير,ابها,أوراق تجارية,2026/05/06,"18,623,021"
 عسير,ابها,إخلاء,2026/05/06,"18,617,770"
 عسير,ابها,أوراق تجارية,2026/05/06,"18,623,104"
 عسير,ابها,عقود,2026/05/06,"18,617,234"
 تبوك,تبوك,عقود,2026/05/06,"18,623,683"
 تبوك,تبوك,أوراق تجارية,2026/05/06,"18,619,495"
 نجران,نجران,أوراق تجارية,2026/05/06,"18,618,657"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,628,831"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,628,830"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,628,829"
 الرياض,الرياض,عقود,2026/05/07,"18,626,736"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,634,046"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/05/07,"18,627,125"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,634,335"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,628,828"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,628,833"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,628,832"
 الرياض,الرياض,أوراق تجارية,2026/05/07,"18,635,676"
 الرياض,الرياض,احكام و قرارات,2026/05/07,"18,628,056"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,629,625"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,635,450"
 مكة المكرمه,جده,أوراق تجارية,2026/05/07,"18,635,013"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,634,399"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,635,544"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,635,451"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,635,452"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,635,453"
 مكة المكرمه,جده,احكام و قرارات,2026/05/07,"18,635,449"
 مكة المكرمه,جده,أوراق تجارية,2026/05/07,"18,633,981"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/05/07,"18,628,485"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/07,"18,628,239"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/07,"18,635,186"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/07,"18,634,220"
 الشرقية,الدمام,إخلاء,2026/05/07,"18,629,428"
 الشرقية,الدمام,عقود,2026/05/07,"18,635,203"
 الشرقية,الدمام,أوراق تجارية,2026/05/07,"18,635,443"
 الشرقية,الاحساء,أوراق تجارية,2026/05/07,"18,634,724"
 نجران,نجران,أوراق تجارية,2026/05/07,"18,628,057"
 الشرقية,الدمام,أوراق تجارية,2026/05/09,"18,650,309"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,663,248"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,663,247"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,662,444"
