المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,554,547"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,554,622"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,554,794"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,554,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,555,276"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,555,837"
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,555,732"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,556,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,556,271"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,556,275"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,556,380"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,556,517"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,557,039"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,557,548"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,557,591"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,557,713"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,557,753"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,559,420"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,558,011"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,558,038"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,557,950"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,558,419"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,558,868"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,558,988"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,559,001"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,559,030"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,558,563"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,558,883"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,559,378"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,559,462"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,559,589"
منطقة الرياض,ضرماء,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,560,732"
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,137"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,560,153"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,560,465"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,560,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,560,710"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,076"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,191"
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,057"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,288"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,561,416"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,505"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,282"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,722"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,827"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,561,962"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,238"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,391"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,401"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,507"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,707"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,728"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,562,945"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,187"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,220"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,352"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,439"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,518"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,904"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,912"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,563,935"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,149"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,219"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,373"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,374"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,564,396"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,969"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,977"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,045"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,391"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,785"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,564,420"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,501"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,527"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,610"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,763"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,564,955"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,024"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,061"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,121"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,200"
منطقة حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,565,210"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,403"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,486"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,493"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,684"
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,565,489"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,716"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,724"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,754"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,565,706"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,565,863"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,078"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,123"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,128"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,307"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,374"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,395"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,511"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,602"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,712"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,782"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,808"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,566,864"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,136"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,300"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,317"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,691"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,568,495"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,397"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,794"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,825"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,838"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,567,971"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,568,303"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,568,505"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,568,758"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,568,867"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,568,962"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,024"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,201"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,365"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,598"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,619"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,569,697"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,753"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,569,973"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,570,065"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,570,230"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,570,258"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,570,467"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,570,599"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/15,"45,570,671"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,552,945"
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,555,686"
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,555,593"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/15,"45,557,374"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,557,855"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,558,803"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,559,553"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,560,589"
منطقة الرياض,ضرماء,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,560,462"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,739"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,583"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,620"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,613"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,229"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,561,090"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,563,506"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,857"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,561"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,331"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,311"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,296"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,264"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,562,232"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,565,148"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,565,005"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,564,544"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,564,194"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,563,890"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,563,852"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/15,"45,570,731"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,570,876"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,570,894"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,570,956"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,571,651"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,571,669"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,571,887"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,572,137"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,572,375"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,572,640"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,572,815"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,572,957"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,573,077"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,573,335"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,573,108"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,573,416"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,582,706"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,575,625"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,573,993"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,574,488"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,574,462"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,574,767"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,575,271"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,572,900"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,575,424"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,575,454"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,575,623"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,579,132"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,576,055"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,576,823"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,576,891"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,576,954"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,577,171"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,577,330"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,577,355"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,577,526"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,577,894"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,578,201"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,578,595"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,578,648"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,579,059"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,579,245"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,579,349"
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,579,422"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,579,622"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,579,745"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,579,753"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,582,558"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,580,358"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,580,428"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,580,555"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,580,567"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,580,584"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,356"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,624"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,045"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,145"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,173"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,283"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,581,430"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,489"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,556"
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,581,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,581,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,106"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,109"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,296"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,601"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,815"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,720"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,840"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,869"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,770"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,582,991"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,892"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,583,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,125"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,185"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,213"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,219"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,388"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,508"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,513"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,606"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,583,899"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,024"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,027"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,584,065"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,585,050"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,314"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,325"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,618"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,584,702"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,800"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,584,867"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,585,137"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,585,486"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,585,735"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,586,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,767"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,525"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,552"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,574"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,586,590"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,783"
