المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,163,667"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,163,679"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,163,908"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,164,225"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,164,280"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,164,806"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,166,615"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,167,147"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,167,892"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,168,031"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,168,232"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,168,571"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,169,467"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,169,761"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,171,238"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,171,583"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/03/05,"44,171,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,173,329"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,174,086"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/05,"44,176,987"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,178,156"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,178,674"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,179,066"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,179,223"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,179,383"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,179,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,179,556"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,179,746"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,180,113"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,180,154"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,180,169"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,180,239"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,180,247"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,181,203"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,181,291"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/06,"44,182,260"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,184,567"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,182,991"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,183,182"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,183,255"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,183,752"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,184,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,184,443"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,184,568"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,184,713"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,186,968"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,187,065"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,188,985"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,189,483"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,190,062"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,190,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,191,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/07,"44,191,079"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,193,983"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,197,737"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,197,738"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,191,833"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,191,992"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,192,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,192,558"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,193,124"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,193,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,193,797"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,194,321"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,194,851"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,195,099"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,195,658"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,196,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,197,135"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,197,739"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,197,991"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,198,460"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,198,462"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,199,063"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,199,978"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,202,511"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,202,571"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,202,937"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,204,718"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,204,825"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/08,"44,205,218"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,209,892"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,210,081"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,210,115"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,210,354"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,210,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,210,868"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,210,936"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,211,263"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,211,721"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,211,860"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,212,443"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,212,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,212,759"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,212,773"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,212,791"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,212,910"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,213,108"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,213,508"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,213,788"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,215,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,215,847"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,216,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,216,088"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,216,623"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,217,203"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,217,736"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,217,914"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,287"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,315"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,753"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,660"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,687"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,752"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,219,939"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,220,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,220,507"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,220,540"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,220,633"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,220,695"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,221,980"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/03/09,"44,222,953"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/09,"44,223,219"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/03/09,"44,224,849"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/03/09,"44,224,656"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/03/09,"44,224,630"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/03/09,"44,224,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,226,340"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,227,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,228,003"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,228,158"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,228,270"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,229,329"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,229,342"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,229,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,229,734"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,230,146"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,230,692"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,230,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,231,099"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,231,661"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,232,054"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,232,471"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,233,263"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,233,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,233,782"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,235,126"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,235,350"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/03/10,"44,235,509"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,235,875"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,236,034"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,237,757"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,236,368"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,238,159"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,238,652"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,239,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,240,460"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,240,830"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,241,022"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,241,050"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,241,248"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,241,337"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,241,410"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/10,"44,241,426"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,241,689"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,241,877"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,242,114"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,242,929"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,244,004"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,244,422"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,244,770"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,245,820"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,246,033"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,246,259"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,246,667"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,247,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,247,335"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,247,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,249,034"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,249,243"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,251,980"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,252,203"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,253,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,253,277"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,254,393"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,256,456"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,256,985"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/11,"44,257,381"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,257,752"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,258,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,259,263"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,260,311"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,260,353"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,260,486"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,260,801"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,261,018"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,261,533"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,261,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,263,019"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,263,925"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,264,677"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,265,013"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,265,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,265,035"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,265,398"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,266,129"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,266,883"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,267,448"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,303"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,267,716"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,065"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,066"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,165"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,189"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,424"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,541"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/03/12,"44,264,312"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,268,962"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,269,023"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,269,329"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,269,330"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/12,"44,269,586"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,271,124"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,270,548"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,270,649"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,270,980"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,271,125"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,271,397"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,271,441"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,271,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,272,440"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/13,"44,273,324"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/14,"44,275,007"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/14,"44,275,556"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/14,"44,275,614"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/14,"44,275,994"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/14,"44,276,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,737"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,735"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,280,740"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,387"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,419"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,440"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,483"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,555"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,598"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/15,"44,281,736"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,284,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,285,120"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,285,607"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,286,863"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,288,048"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,287,929"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,289,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,290,796"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/16,"44,290,920"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/17,"44,294,958"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/17,"44,295,392"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/17,"44,295,791"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/17,"44,295,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/18,"44,296,472"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/18,"44,296,777"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/18,"44,296,799"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/18,"44,297,305"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/18,"44,297,549"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/18,"44,299,003"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/19,"44,300,817"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/19,"44,300,974"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/21,"44,303,043"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/21,"44,303,126"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/22,"44,303,570"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/22,"44,303,771"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/22,"44,303,772"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/22,"44,304,421"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/22,"44,304,466"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/22,"44,304,584"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/23,"44,305,446"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/23,"44,306,373"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,308,829"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,309,769"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,311,072"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,311,307"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,311,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,311,710"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,312,033"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,313,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/24,"44,313,108"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/25,"44,315,175"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/25,"44,314,061"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/25,"44,314,518"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/03/25,"44,314,548"
